epoch,train_box_loss,train_cls_loss,train_dfl_loss,metrics_precision,metrics_recall,metrics_mAP50,metrics_mAP50_95,val_box_loss,val_cls_loss,val_dfl_loss,lr_pg0,lr_pg1,lr_pg2
202,1.1606,0.97377,1.2002,0.79997,0.6611,0.7614,0.52728,1.0338,0.77799,1.0989,0.005578,0.005578,0.005578
203,1.1611,0.97425,1.1987,0.7964,0.66295,0.76088,0.52734,1.0329,0.77729,1.0988,0.005556,0.005556,0.005556
204,1.159,0.97279,1.1974,0.79807,0.66229,0.76143,0.52742,1.0324,0.77668,1.0988,0.005534,0.005534,0.005534
205,1.1585,0.97265,1.199,0.80103,0.66094,0.76131,0.528,1.0325,0.77687,1.0987,0.005512,0.005512,0.005512
206,1.1585,0.97391,1.1985,0.80259,0.66076,0.76183,0.52811,1.0316,0.77654,1.0984,0.00549,0.00549,0.00549
207,1.1566,0.97211,1.1982,0.80024,0.66212,0.76177,0.52824,1.0306,0.77658,1.0978,0.005468,0.005468,0.005468
208,1.1584,0.97105,1.1998,0.80424,0.65976,0.76204,0.52799,1.0309,0.77717,1.0979,0.005446,0.005446,0.005446
209,1.1574,0.97044,1.1967,0.80522,0.65895,0.76206,0.52796,1.0303,0.77664,1.0975,0.005424,0.005424,0.005424
210,1.1572,0.97097,1.1983,0.80468,0.65976,0.76229,0.52849,1.0305,0.77627,1.0973,0.005402,0.005402,0.005402
211,1.1564,0.96904,1.1986,0.80426,0.65941,0.76186,0.52834,1.0305,0.77569,1.0973,0.00538,0.00538,0.00538
212,1.157,0.96568,1.1961,0.80509,0.65913,0.76235,0.52829,1.0307,0.7756,1.0972,0.005358,0.005358,0.005358
213,1.1571,0.96777,1.196,0.80533,0.65867,0.76259,0.52863,1.0306,0.7757,1.097,0.005336,0.005336,0.005336
214,1.1562,0.96775,1.1962,0.80583,0.65776,0.76189,0.52858,1.0308,0.77619,1.0971,0.005314,0.005314,0.005314
215,1.1565,0.96942,1.1975,0.80866,0.65585,0.76207,0.52864,1.031,0.77621,1.0976,0.005292,0.005292,0.005292
216,1.1553,0.96805,1.1963,0.80807,0.65803,0.76223,0.52876,1.0307,0.77632,1.0974,0.00527,0.00527,0.00527
217,1.1527,0.96308,1.1941,0.80832,0.65762,0.76186,0.52824,1.0307,0.77609,1.0974,0.005248,0.005248,0.005248
218,1.1526,0.96743,1.1952,0.80587,0.65905,0.76184,0.52834,1.0303,0.77609,1.0971,0.005226,0.005226,0.005226
219,1.155,0.96406,1.1966,0.80731,0.65867,0.76224,0.5283,1.0303,0.77576,1.097,0.005204,0.005204,0.005204
220,1.1559,0.96661,1.1957,0.80629,0.65976,0.76287,0.5285,1.0301,0.77518,1.0967,0.005182,0.005182,0.005182
221,1.1547,0.9685,1.1957,0.80343,0.66153,0.76337,0.5289,1.0301,0.77469,1.0963,0.00516,0.00516,0.00516
222,1.1517,0.96446,1.1951,0.80316,0.66203,0.76303,0.52915,1.0303,0.77473,1.0961,0.005138,0.005138,0.005138
223,1.1539,0.96501,1.1954,0.8012,0.66256,0.76324,0.52899,1.0306,0.77455,1.0962,0.005116,0.005116,0.005116
224,1.1542,0.96595,1.1961,0.8006,0.6614,0.76334,0.52907,1.0305,0.7744,1.096,0.005094,0.005094,0.005094
225,1.1556,0.96581,1.1961,0.80178,0.66085,0.76312,0.52899,1.031,0.77461,1.0962,0.005072,0.005072,0.005072
226,1.1523,0.96345,1.1955,0.80504,0.65958,0.76319,0.52906,1.0314,0.7737,1.0962,0.00505,0.00505,0.00505
227,1.1507,0.95962,1.1936,0.80885,0.65794,0.76313,0.52904,1.0326,0.77334,1.097,0.005028,0.005028,0.005028
228,1.1501,0.96087,1.1935,0.80506,0.66003,0.76356,0.52902,1.0316,0.7735,1.097,0.005006,0.005006,0.005006
229,1.1503,0.96107,1.1935,0.80597,0.66059,0.76384,0.52927,1.0315,0.77291,1.0971,0.004984,0.004984,0.004984
230,1.1501,0.95909,1.1941,0.81224,0.6577,0.76412,0.5291,1.0315,0.77302,1.0972,0.004962,0.004962,0.004962
231,1.15,0.96135,1.1923,0.81022,0.65994,0.76436,0.52938,1.0313,0.7724,1.0969,0.00494,0.00494,0.00494
232,1.1501,0.96237,1.1947,0.80925,0.6604,0.76473,0.5298,1.0317,0.77147,1.0974,0.004918,0.004918,0.004918
233,1.1494,0.96008,1.1933,0.80919,0.66094,0.76521,0.52947,1.0333,0.77129,1.0984,0.004896,0.004896,0.004896
234,1.1476,0.96048,1.1904,0.81159,0.65985,0.76599,0.52996,1.0317,0.77091,1.0976,0.004874,0.004874,0.004874
235,1.1499,0.95788,1.1922,0.80713,0.66327,0.76617,0.52996,1.0309,0.76988,1.0972,0.004852,0.004852,0.004852
236,1.1481,0.95584,1.1905,0.81446,0.65994,0.76553,0.5299,1.0296,0.76969,1.0958,0.00483,0.00483,0.00483
237,1.1457,0.95503,1.1904,0.81589,0.65976,0.76547,0.53006,1.0298,0.76929,1.0956,0.004808,0.004808,0.004808
238,1.1475,0.95409,1.1914,0.80972,0.66285,0.76554,0.53003,1.0294,0.76878,1.0947,0.004786,0.004786,0.004786
239,1.1475,0.95866,1.1903,0.81138,0.66176,0.7652,0.52975,1.0294,0.76818,1.0949,0.004764,0.004764,0.004764
240,1.1468,0.95583,1.189,0.8107,0.66239,0.76524,0.52969,1.0297,0.76765,1.0951,0.004742,0.004742,0.004742
241,1.1467,0.95405,1.1888,0.80959,0.66185,0.76499,0.53031,1.029,0.76697,1.0945,0.00472,0.00472,0.00472
242,1.1468,0.95315,1.1905,0.81094,0.66294,0.7653,0.53032,1.029,0.76651,1.0944,0.004698,0.004698,0.004698
243,1.1427,0.95378,1.1899,0.80991,0.66325,0.76524,0.5305,1.0299,0.76568,1.0944,0.004676,0.004676,0.004676
244,1.1462,0.95324,1.1897,0.8083,0.66366,0.76507,0.53086,1.0294,0.76599,1.094,0.004654,0.004654,0.004654
245,1.1454,0.9556,1.1908,0.81106,0.66124,0.76574,0.53093,1.0287,0.76601,1.0942,0.004632,0.004632,0.004632
246,1.1474,0.9534,1.1907,0.81128,0.66138,0.76588,0.53088,1.0292,0.76697,1.0941,0.00461,0.00461,0.00461
247,1.1425,0.95386,1.1895,0.81028,0.66203,0.76629,0.53087,1.0289,0.7662,1.0938,0.004588,0.004588,0.004588
248,1.1452,0.95255,1.1895,0.8126,0.66021,0.76625,0.53076,1.0289,0.76682,1.0939,0.004566,0.004566,0.004566
249,1.1432,0.95419,1.1881,0.81392,0.65831,0.76554,0.5309,1.0286,0.76629,1.0942,0.004544,0.004544,0.004544
250,1.1425,0.95271,1.1878,0.81454,0.65778,0.7656,0.5313,1.0279,0.76588,1.0936,0.004522,0.004522,0.004522
251,1.142,0.94904,1.1875,0.81194,0.66072,0.76563,0.5314,1.0278,0.76584,1.0935,0.0045,0.0045,0.0045
252,1.1409,0.95245,1.1886,0.80658,0.66439,0.76578,0.53153,1.0275,0.7659,1.0933,0.004478,0.004478,0.004478
253,1.1446,0.95239,1.1893,0.80691,0.66585,0.76607,0.53152,1.0271,0.76578,1.0933,0.004456,0.004456,0.004456
254,1.1417,0.95159,1.1878,0.80765,0.66594,0.76604,0.53138,1.0279,0.76491,1.0938,0.004434,0.004434,0.004434
255,1.1414,0.95237,1.1883,0.80485,0.6679,0.76609,0.53163,1.0268,0.76564,1.0934,0.004412,0.004412,0.004412
256,1.1414,0.94851,1.1859,0.80607,0.66639,0.76567,0.53175,1.0259,0.76436,1.0929,0.00439,0.00439,0.00439
257,1.1406,0.95002,1.1864,0.80662,0.66767,0.76618,0.53201,1.0265,0.76465,1.0928,0.004368,0.004368,0.004368
258,1.1428,0.95333,1.1871,0.8049,0.66867,0.76613,0.53222,1.027,0.7657,1.0925,0.004346,0.004346,0.004346
259,1.1406,0.94795,1.1856,0.80874,0.66676,0.76662,0.5322,1.0269,0.76547,1.0925,0.004324,0.004324,0.004324
260,1.1406,0.948,1.1858,0.81182,0.66603,0.76628,0.53222,1.0268,0.76444,1.0928,0.004302,0.004302,0.004302
261,1.1396,0.94803,1.186,0.81047,0.66685,0.76646,0.53257,1.0264,0.76461,1.0925,0.00428,0.00428,0.00428
262,1.1345,0.94597,1.1848,0.81079,0.6663,0.76685,0.53277,1.0259,0.76449,1.0922,0.004258,0.004258,0.004258
263,1.137,0.94588,1.185,0.81092,0.66449,0.76665,0.53348,1.0247,0.76382,1.0917,0.004236,0.004236,0.004236
264,1.1374,0.94499,1.1843,0.81203,0.66376,0.7668,0.53351,1.0249,0.76336,1.0915,0.004214,0.004214,0.004214
265,1.1364,0.94602,1.1838,0.81358,0.66294,0.76665,0.53341,1.0246,0.76274,1.0915,0.004192,0.004192,0.004192
266,1.1362,0.9443,1.1836,0.81162,0.66402,0.76663,0.53328,1.0239,0.76292,1.091,0.00417,0.00417,0.00417
267,1.1384,0.947,1.185,0.81462,0.6623,0.76596,0.53323,1.024,0.76331,1.091,0.004148,0.004148,0.004148
268,1.1352,0.94314,1.1822,0.81647,0.66179,0.76684,0.53337,1.0243,0.76449,1.0912,0.004126,0.004126,0.004126
269,1.1328,0.94104,1.1817,0.81572,0.66149,0.76733,0.5336,1.0242,0.76314,1.0914,0.004104,0.004104,0.004104
270,1.1376,0.94087,1.1835,0.81663,0.6623,0.76705,0.53302,1.0242,0.76333,1.0911,0.004082,0.004082,0.004082
271,1.135,0.94261,1.1826,0.81296,0.66303,0.76707,0.5332,1.0238,0.76262,1.0909,0.00406,0.00406,0.00406
272,1.1327,0.94197,1.1817,0.81582,0.6614,0.76686,0.53364,1.0238,0.76217,1.0907,0.004038,0.004038,0.004038
273,1.1322,0.94104,1.1817,0.81663,0.66131,0.76715,0.53399,1.0239,0.76162,1.0903,0.004016,0.004016,0.004016
274,1.1332,0.93929,1.1818,0.81373,0.66439,0.76751,0.5341,1.0236,0.76148,1.0899,0.003994,0.003994,0.003994
275,1.1346,0.94198,1.1822,0.81252,0.66439,0.76739,0.53441,1.0235,0.76089,1.0902,0.003972,0.003972,0.003972
276,1.1326,0.93891,1.18,0.81564,0.6623,0.7674,0.53436,1.0229,0.7604,1.0897,0.00395,0.00395,0.00395
277,1.133,0.94058,1.181,0.81372,0.66214,0.76723,0.53456,1.0237,0.75957,1.09,0.003928,0.003928,0.003928
278,1.1318,0.93841,1.1807,0.81426,0.66253,0.76747,0.53466,1.0224,0.75959,1.0891,0.003906,0.003906,0.003906
279,1.1299,0.93632,1.1802,0.81495,0.66167,0.76739,0.5347,1.0215,0.75834,1.0885,0.003884,0.003884,0.003884
280,1.1318,0.93586,1.1801,0.81405,0.66267,0.76793,0.53478,1.0202,0.75794,1.0878,0.003862,0.003862,0.003862
281,1.1288,0.93243,1.1782,0.8171,0.66267,0.76819,0.53505,1.0195,0.75741,1.0874,0.00384,0.00384,0.00384
282,1.1298,0.93221,1.1799,0.81296,0.66503,0.76854,0.53585,1.0191,0.75669,1.0868,0.003818,0.003818,0.003818
283,1.1291,0.93318,1.1773,0.81307,0.66405,0.7685,0.5359,1.0186,0.75691,1.0861,0.003796,0.003796,0.003796
284,1.1296,0.93439,1.1784,0.8114,0.66449,0.76854,0.53581,1.0184,0.75622,1.0861,0.003774,0.003774,0.003774
285,1.1283,0.93494,1.1789,0.81307,0.66585,0.76917,0.53622,1.0183,0.75593,1.0863,0.003752,0.003752,0.003752
286,1.1284,0.93499,1.1789,0.8135,0.66621,0.7694,0.53697,1.0185,0.7559,1.0863,0.00373,0.00373,0.00373
287,1.1282,0.93227,1.177,0.81728,0.66459,0.77001,0.53666,1.0184,0.75573,1.0862,0.003708,0.003708,0.003708
288,1.1273,0.93295,1.1782,0.81415,0.66682,0.77016,0.53683,1.0183,0.75616,1.0858,0.003686,0.003686,0.003686
289,1.1281,0.93159,1.1775,0.81461,0.66667,0.77048,0.53689,1.0179,0.75673,1.0852,0.003664,0.003664,0.003664
290,1.1261,0.92891,1.1755,0.81511,0.66506,0.77054,0.53695,1.0177,0.75646,1.0849,0.003642,0.003642,0.003642
291,1.1246,0.93023,1.1766,0.81399,0.66689,0.77061,0.53688,1.017,0.75595,1.0846,0.00362,0.00362,0.00362
292,1.1258,0.92974,1.177,0.81685,0.66431,0.77042,0.53713,1.0166,0.75628,1.0846,0.003598,0.003598,0.003598
293,1.1277,0.93061,1.1777,0.81851,0.66394,0.77028,0.53704,1.0169,0.75669,1.0847,0.003576,0.003576,0.003576
294,1.1212,0.92591,1.1742,0.81548,0.66558,0.77016,0.53716,1.0172,0.75612,1.0851,0.003554,0.003554,0.003554
295,1.1243,0.9284,1.1743,0.81471,0.66294,0.77045,0.53685,1.0171,0.75585,1.0849,0.003532,0.003532,0.003532
296,1.1264,0.9289,1.1779,0.81614,0.66403,0.77056,0.53698,1.0167,0.75495,1.0844,0.00351,0.00351,0.00351
297,1.1218,0.92833,1.1761,0.81626,0.66585,0.77097,0.53707,1.0178,0.75496,1.085,0.003488,0.003488,0.003488
298,1.1235,0.92799,1.1757,0.81955,0.66276,0.77113,0.53735,1.0176,0.75477,1.085,0.003466,0.003466,0.003466
299,1.1207,0.9242,1.1747,0.81799,0.66285,0.77132,0.53726,1.0171,0.75409,1.0844,0.003444,0.003444,0.003444
300,1.1214,0.92363,1.1733,0.81708,0.66367,0.77108,0.53756,1.0163,0.75284,1.0842,0.003422,0.003422,0.003422
301,1.1186,0.92521,1.173,0.8167,0.66449,0.77111,0.53783,1.0157,0.75283,1.0837,0.0034,0.0034,0.0034
302,1.1192,0.9238,1.1724,0.8192,0.66375,0.77112,0.53735,1.0166,0.7516,1.0842,0.003378,0.003378,0.003378
303,1.1191,0.9243,1.173,0.81702,0.66504,0.77083,0.53753,1.0168,0.75213,1.0843,0.003356,0.003356,0.003356
304,1.1201,0.92123,1.1717,0.81732,0.66476,0.7713,0.53782,1.0167,0.75147,1.0838,0.003334,0.003334,0.003334
305,1.1188,0.92036,1.1716,0.81387,0.66694,0.77157,0.53793,1.017,0.75036,1.0837,0.003312,0.003312,0.003312
306,1.1189,0.9188,1.1718,0.81398,0.6683,0.77181,0.53797,1.0169,0.75038,1.0836,0.00329,0.00329,0.00329
307,1.1173,0.9213,1.1723,0.81769,0.6664,0.77166,0.53793,1.0173,0.7499,1.0838,0.003268,0.003268,0.003268
308,1.1174,0.92215,1.1719,0.81874,0.66667,0.77183,0.53861,1.0171,0.74966,1.0838,0.003246,0.003246,0.003246
309,1.1159,0.92166,1.1721,0.81775,0.66721,0.77175,0.53812,1.0164,0.74945,1.0834,0.003224,0.003224,0.003224
310,1.1169,0.91967,1.1708,0.81702,0.66869,0.77184,0.53838,1.0164,0.74862,1.0833,0.003202,0.003202,0.003202
311,1.1147,0.92018,1.1719,0.81423,0.67094,0.77188,0.53834,1.0161,0.74829,1.0831,0.00318,0.00318,0.00318
312,1.1153,0.91889,1.1696,0.81295,0.67103,0.77225,0.53851,1.0163,0.74871,1.0833,0.003158,0.003158,0.003158
313,1.1143,0.91697,1.1704,0.81603,0.66985,0.77229,0.53805,1.0162,0.74832,1.0829,0.003136,0.003136,0.003136
314,1.1123,0.91773,1.1685,0.81524,0.66957,0.77234,0.53814,1.0162,0.74922,1.083,0.003114,0.003114,0.003114
315,1.1124,0.91462,1.1698,0.81259,0.66984,0.77235,0.53828,1.0155,0.74877,1.0827,0.003092,0.003092,0.003092
316,1.1146,0.91388,1.1669,0.81196,0.66985,0.77184,0.53793,1.0162,0.74832,1.0827,0.00307,0.00307,0.00307
317,1.1141,0.91734,1.17,0.81121,0.66966,0.77195,0.53816,1.0155,0.74816,1.0825,0.003048,0.003048,0.003048
318,1.1119,0.91377,1.1687,0.80916,0.6713,0.77206,0.53826,1.0142,0.74836,1.0818,0.003026,0.003026,0.003026
319,1.1127,0.91351,1.1683,0.81227,0.66883,0.7724,0.53828,1.0136,0.74825,1.0814,0.003004,0.003004,0.003004
320,1.1118,0.91164,1.1676,0.81137,0.67039,0.77273,0.53861,1.0132,0.74875,1.081,0.002982,0.002982,0.002982
321,1.1116,0.91063,1.1665,0.81409,0.67048,0.77269,0.53874,1.0126,0.74954,1.0804,0.00296,0.00296,0.00296
322,1.1112,0.91241,1.168,0.81424,0.66912,0.77241,0.5387,1.0118,0.74992,1.0798,0.002938,0.002938,0.002938
323,1.1092,0.91242,1.1682,0.81637,0.66742,0.77212,0.53886,1.0112,0.74982,1.0795,0.002916,0.002916,0.002916
324,1.109,0.91068,1.1661,0.81646,0.66782,0.77175,0.53869,1.0102,0.7493,1.0791,0.002894,0.002894,0.002894
325,1.11,0.9112,1.1665,0.81725,0.66785,0.77232,0.53858,1.0106,0.74922,1.0794,0.002872,0.002872,0.002872
326,1.1084,0.91254,1.1647,0.81521,0.66939,0.77276,0.53872,1.0106,0.74907,1.0795,0.00285,0.00285,0.00285
327,1.1087,0.9106,1.1652,0.81414,0.66836,0.77264,0.53837,1.0102,0.74827,1.0792,0.002828,0.002828,0.002828
328,1.1067,0.90711,1.1647,0.81403,0.66787,0.77237,0.53833,1.0099,0.74853,1.0793,0.002806,0.002806,0.002806
329,1.1046,0.90526,1.1635,0.81585,0.66848,0.77231,0.53846,1.0096,0.74811,1.0794,0.002784,0.002784,0.002784
330,1.1062,0.90611,1.1646,0.81593,0.66885,0.77249,0.5388,1.01,0.74762,1.0795,0.002762,0.002762,0.002762
331,1.1065,0.9083,1.1658,0.81525,0.66971,0.77285,0.53911,1.0098,0.74675,1.0797,0.00274,0.00274,0.00274
332,1.1078,0.90655,1.1629,0.8176,0.66886,0.77305,0.5392,1.0098,0.74692,1.0794,0.002718,0.002718,0.002718
333,1.1067,0.90893,1.1641,0.8154,0.67012,0.77291,0.53947,1.0101,0.7476,1.0793,0.002696,0.002696,0.002696
334,1.1052,0.90511,1.1626,0.81852,0.67014,0.77299,0.53967,1.0101,0.74812,1.079,0.002674,0.002674,0.002674
335,1.1051,0.90166,1.1621,0.81856,0.66994,0.77292,0.53959,1.0099,0.74847,1.0788,0.002652,0.002652,0.002652
336,1.1029,0.90335,1.1619,0.8181,0.67039,0.77324,0.53954,1.0102,0.74847,1.0788,0.00263,0.00263,0.00263
337,1.1049,0.90304,1.1642,0.81704,0.67057,0.77326,0.53953,1.0106,0.74811,1.0786,0.002608,0.002608,0.002608
338,1.1021,0.9017,1.1626,0.8159,0.67203,0.77281,0.53945,1.0108,0.74797,1.0784,0.002586,0.002586,0.002586
339,1.1005,0.89832,1.1617,0.81612,0.67318,0.7732,0.53938,1.0106,0.74756,1.0782,0.002564,0.002564,0.002564
340,1.0995,0.89833,1.1605,0.81201,0.67476,0.77365,0.5399,1.0112,0.74772,1.0786,0.002542,0.002542,0.002542
341,1.0991,0.8958,1.1601,0.81468,0.6723,0.77352,0.53987,1.0109,0.74773,1.0784,0.00252,0.00252,0.00252
342,1.101,0.89974,1.1594,0.81381,0.67148,0.77334,0.53988,1.0115,0.74718,1.0785,0.002498,0.002498,0.002498
343,1.1005,0.89885,1.1595,0.81179,0.67257,0.77359,0.54008,1.0115,0.7463,1.0783,0.002476,0.002476,0.002476
344,1.0976,0.89763,1.1611,0.81705,0.6693,0.7735,0.54005,1.0117,0.74596,1.0783,0.002454,0.002454,0.002454
345,1.0974,0.89375,1.1585,0.81575,0.66951,0.77355,0.54038,1.0116,0.7459,1.0781,0.002432,0.002432,0.002432
346,1.099,0.89632,1.1599,0.81732,0.6693,0.77415,0.54056,1.0111,0.74598,1.0778,0.00241,0.00241,0.00241
347,1.0956,0.89371,1.1574,0.81879,0.66889,0.77455,0.54048,1.0109,0.74606,1.0774,0.002388,0.002388,0.002388
348,1.0968,0.89682,1.1577,0.81697,0.6697,0.77446,0.54052,1.0106,0.74518,1.0771,0.002366,0.002366,0.002366
349,1.0926,0.89084,1.1558,0.81395,0.67103,0.77484,0.54119,1.0101,0.74453,1.077,0.002344,0.002344,0.002344
350,1.0955,0.89225,1.1573,0.81358,0.67221,0.77513,0.54145,1.0098,0.74413,1.0767,0.002322,0.002322,0.002322
351,1.0969,0.89364,1.1567,0.81476,0.6723,0.77556,0.54183,1.0097,0.74419,1.0766,0.0023,0.0023,0.0023
352,1.0921,0.89133,1.156,0.81905,0.66976,0.77519,0.54184,1.0092,0.74348,1.0766,0.002278,0.002278,0.002278
353,1.0949,0.89244,1.1561,0.8216,0.66795,0.77469,0.54202,1.0088,0.74386,1.0767,0.002256,0.002256,0.002256
354,1.0905,0.887,1.1557,0.82341,0.66611,0.77483,0.54205,1.0085,0.74408,1.0769,0.002234,0.002234,0.002234
355,1.0905,0.88752,1.1546,0.82405,0.66648,0.77514,0.54242,1.009,0.74393,1.0771,0.002212,0.002212,0.002212
356,1.0914,0.88816,1.154,0.82111,0.66785,0.77506,0.54224,1.0096,0.74327,1.0772,0.00219,0.00219,0.00219
357,1.0885,0.88737,1.1547,0.82132,0.66885,0.77509,0.54198,1.0097,0.74346,1.0771,0.002168,0.002168,0.002168
358,1.088,0.88639,1.1527,0.82032,0.66903,0.77515,0.54236,1.0094,0.74237,1.0772,0.002146,0.002146,0.002146
359,1.0867,0.88266,1.1522,0.8213,0.66994,0.77538,0.54236,1.0098,0.74167,1.0773,0.002124,0.002124,0.002124
360,1.0891,0.88513,1.1523,0.81849,0.67057,0.77514,0.54228,1.0099,0.74137,1.0772,0.002102,0.002102,0.002102
361,1.0875,0.88282,1.1518,0.81724,0.67112,0.77512,0.54235,1.0099,0.74146,1.077,0.00208,0.00208,0.00208
362,1.0888,0.88486,1.1536,0.81823,0.67185,0.77539,0.54231,1.0094,0.74186,1.0764,0.002058,0.002058,0.002058
363,1.083,0.87977,1.1498,0.81942,0.67133,0.77546,0.54254,1.0086,0.74217,1.0757,0.002036,0.002036,0.002036
364,1.0874,0.88288,1.153,0.82028,0.67139,0.77536,0.54239,1.0084,0.74156,1.0754,0.002014,0.002014,0.002014
365,1.0846,0.87891,1.151,0.82203,0.66994,0.77511,0.5425,1.0082,0.74127,1.0749,0.001992,0.001992,0.001992
366,1.0836,0.87839,1.1498,0.82118,0.67112,0.77555,0.54298,1.0078,0.74156,1.0742,0.00197,0.00197,0.00197
367,1.0863,0.87988,1.1512,0.81824,0.67266,0.77552,0.54306,1.0078,0.74113,1.0741,0.001948,0.001948,0.001948
368,1.082,0.87514,1.1508,0.81785,0.67283,0.77551,0.54305,1.0073,0.741,1.0735,0.001926,0.001926,0.001926
369,1.083,0.87661,1.151,0.82103,0.67035,0.77483,0.54355,1.0068,0.74107,1.0735,0.001904,0.001904,0.001904
370,1.0828,0.87467,1.1494,0.82304,0.66858,0.7753,0.54352,1.007,0.74032,1.0738,0.001882,0.001882,0.001882
371,1.0804,0.87333,1.1474,0.82247,0.66848,0.77557,0.54353,1.0066,0.74051,1.0731,0.00186,0.00186,0.00186
372,1.0809,0.87206,1.1475,0.82365,0.6683,0.77571,0.5439,1.0068,0.74001,1.0729,0.001838,0.001838,0.001838
373,1.0786,0.87137,1.1467,0.82549,0.66715,0.77615,0.54386,1.0063,0.73958,1.073,0.001816,0.001816,0.001816
374,1.0791,0.86986,1.1451,0.82071,0.66931,0.77606,0.5438,1.0062,0.73927,1.0726,0.001794,0.001794,0.001794
375,1.0782,0.86887,1.1452,0.81934,0.67014,0.77639,0.54392,1.0058,0.73789,1.0724,0.001772,0.001772,0.001772
376,1.0763,0.86887,1.1451,0.81714,0.67148,0.77616,0.5443,1.0058,0.73722,1.0722,0.00175,0.00175,0.00175
377,1.0794,0.87097,1.1464,0.81671,0.67157,0.77608,0.54462,1.0064,0.73698,1.0726,0.001728,0.001728,0.001728
378,1.0739,0.86598,1.1437,0.81882,0.67294,0.77732,0.54473,1.0054,0.73662,1.0722,0.001706,0.001706,0.001706
379,1.0762,0.86825,1.1458,0.82191,0.67148,0.77741,0.54483,1.0051,0.73655,1.0722,0.001684,0.001684,0.001684
380,1.0733,0.8664,1.145,0.82091,0.6703,0.77726,0.5448,1.0049,0.73633,1.0722,0.001662,0.001662,0.001662
381,1.0717,0.8635,1.1456,0.82032,0.67094,0.77774,0.54522,1.0042,0.73524,1.0716,0.00164,0.00164,0.00164
382,1.0747,0.86672,1.1441,0.81965,0.67166,0.77804,0.54511,1.0036,0.73585,1.0711,0.001618,0.001618,0.001618
383,1.0722,0.86374,1.1435,0.81983,0.6733,0.77807,0.54521,1.0038,0.7352,1.0706,0.001596,0.001596,0.001596
384,1.0722,0.86202,1.1422,0.8234,0.67067,0.77826,0.54513,1.0037,0.73507,1.0703,0.001574,0.001574,0.001574
385,1.0684,0.85653,1.1413,0.82318,0.66928,0.77775,0.54504,1.0037,0.73502,1.07,0.001552,0.001552,0.001552
386,1.0677,0.86096,1.1406,0.82136,0.66938,0.7781,0.54523,1.0034,0.73416,1.0698,0.00153,0.00153,0.00153
387,1.0678,0.85927,1.1412,0.82034,0.66921,0.77788,0.54501,1.0031,0.73401,1.07,0.001508,0.001508,0.001508
388,1.0679,0.85847,1.1406,0.82669,0.66539,0.77802,0.54523,1.003,0.73411,1.0699,0.001486,0.001486,0.001486
389,1.0652,0.85501,1.14,0.82194,0.66826,0.77776,0.54502,1.002,0.73356,1.0698,0.001464,0.001464,0.001464
390,1.0655,0.85447,1.1405,0.82326,0.6673,0.77756,0.54477,1.001,0.73303,1.069,0.001442,0.001442,0.001442
391,1.0668,0.85586,1.1402,0.82054,0.66976,0.77739,0.54476,1.0006,0.73256,1.0689,0.00142,0.00142,0.00142
392,1.0619,0.85136,1.1383,0.82403,0.66921,0.77735,0.54471,1.0001,0.73222,1.0684,0.001398,0.001398,0.001398
393,1.0646,0.85014,1.1383,0.82016,0.67312,0.77779,0.5451,0.99949,0.73216,1.0681,0.001376,0.001376,0.001376
394,1.0615,0.85002,1.1379,0.81884,0.67323,0.77776,0.54564,0.9993,0.73164,1.0676,0.001354,0.001354,0.001354
395,1.061,0.84819,1.1375,0.81748,0.6733,0.77762,0.54563,0.99987,0.73176,1.0679,0.001332,0.001332,0.001332
396,1.0579,0.84689,1.136,0.81813,0.67385,0.77767,0.54555,0.99992,0.7316,1.068,0.00131,0.00131,0.00131
397,1.06,0.84612,1.1356,0.82124,0.6713,0.77801,0.54596,0.99949,0.73136,1.0676,0.001288,0.001288,0.001288
398,1.0566,0.84473,1.1345,0.82189,0.67221,0.77786,0.54582,0.99959,0.73189,1.0674,0.001266,0.001266,0.001266
399,1.0601,0.84552,1.1356,0.82203,0.67329,0.77795,0.54623,0.99956,0.73113,1.0673,0.001244,0.001244,0.001244
400,1.0581,0.84594,1.1346,0.81837,0.67448,0.77837,0.54636,0.99963,0.73158,1.0673,0.001222,0.001222,0.001222
401,1.056,0.83983,1.1335,0.81577,0.67494,0.77855,0.54654,0.99929,0.73123,1.0672,0.0012,0.0012,0.0012
402,1.0546,0.83968,1.132,0.8165,0.67594,0.77898,0.54694,0.99855,0.73122,1.0666,0.001178,0.001178,0.001178
403,1.0534,0.83909,1.1312,0.81356,0.67849,0.77946,0.54706,0.99786,0.73142,1.066,0.001156,0.001156,0.001156
404,1.0527,0.8386,1.1314,0.81716,0.67746,0.77892,0.54708,0.99729,0.73172,1.0656,0.001134,0.001134,0.001134
405,1.0528,0.83796,1.1313,0.81731,0.67803,0.77918,0.54707,0.99717,0.73145,1.0655,0.001112,0.001112,0.001112
406,1.0487,0.83564,1.1298,0.81896,0.67684,0.77877,0.5469,0.99629,0.73156,1.0648,0.00109,0.00109,0.00109
407,1.0487,0.83285,1.1299,0.81802,0.67687,0.77871,0.5469,0.9965,0.73117,1.0648,0.001068,0.001068,0.001068
408,1.0483,0.83183,1.1292,0.81833,0.67848,0.77887,0.54692,0.99666,0.73158,1.0649,0.001046,0.001046,0.001046
409,1.0474,0.83321,1.1295,0.81956,0.67539,0.77866,0.54676,0.99645,0.73086,1.0647,0.001024,0.001024,0.001024
